student_id,student_year,day_of_week,meal_time,meal_type,is_weekend,class_day,assignment_deadline,arrival_time_min,temperature,humidity,wind_speed,rain,air_quality,rising_time,sleeping_time,mess_duration
127,3,3,0,1,0,0,0,468,32,55,7.4,0,172,470,1332,13
7,3,0,0,1,0,0,0,535,33,60,12.7,0,154,413,1344,5
10,1,0,1,1,0,0,0,763,29,61,5.3,1,134,453,1370,20
21,1,0,1,1,0,0,0,829,29,59,16.5,0,131,470,1315,19
81,3,0,0,1,0,1,0,527,30,61,10.3,0,166,464,1316,10
77,1,2,2,1,0,0,1,1211,25,60,12.1,0,121,449,1329,28
49,2,3,0,1,0,0,0,466,32,56,10.2,0,157,415,1271,10
117,2,3,2,0,0,0,0,1255,25,62,11.5,0,124,398,1308,31
6,1,6,1,1,1,1,0,843,29,65,9.2,0,131,544,1315,25
4,2,4,0,1,0,0,1,464,33,55,13.5,0,168,430,1408,7
142,2,0,2,0,0,0,0,1253,27,58,13.0,0,153,431,1347,31
53,3,3,0,0,0,0,0,509,33,49,7.9,0,160,424,1319,10
37,1,6,1,1,1,1,1,817,29,60,12.3,0,130,639,1355,23
71,2,5,0,1,1,0,0,481,30,49,14.3,0,163,578,1463,9
17,2,5,0,1,1,1,0,492,32,61,14.9,0,154,563,1343,11
61,2,5,0,0,1,1,0,550,33,58,3.1,0,163,567,1384,15
20,3,0,2,1,0,0,0,1260,25,61,7.2,0,129,455,1282,28
29,1,1,0,0,0,0,0,509,28,55,15.1,0,150,466,1311,8
70,3,1,2,0,0,0,1,1201,26,58,19.2,0,128,435,1356,15
42,1,1,0,1,0,0,0,595,33,61,5.8,0,148,377,1260,5
76,3,0,0,0,0,0,0,583,29,62,12.7,0,159,387,1260,5
133,2,5,1,1,1,1,0,826,28,59,3.0,0,130,478,1382,24
34,4,3,1,1,0,1,1,784,31,51,13.3,0,127,507,1361,18
37,1,2,0,0,0,1,0,475,33,51,4.6,0,165,463,1297,15
108,2,3,0,1,0,0,0,478,32,58,9.1,0,170,400,1310,12
146,3,6,2,1,1,1,0,1249,26,60,8.6,0,137,518,1391,31
36,2,2,0,0,0,0,0,456,32,63,14.6,0,159,399,1325,10
63,2,1,0,1,0,0,0,544,30,62,6.7,0,154,431,1294,10
105,2,2,1,1,0,0,1,797,27,59,7.7,0,134,478,1336,6
127,3,6,0,1,1,1,0,472,33,59,4.9,0,155,576,1296,17
107,3,1,2,1,0,0,0,1172,26,62,9.0,0,128,455,1369,26
34,4,0,0,0,0,0,0,481,33,61,7.1,0,165,503,1277,5
20,3,4,0,1,0,0,0,518,30,54,14.6,0,175,371,1410,5
92,3,0,0,0,0,0,0,485,32,57,9.5,0,159,483,1360,8
74,3,4,2,0,0,1,0,1221,25,56,11.8,0,144,428,1450,27
15,2,5,1,0,1,1,0,802,30,64,10.6,0,125,513,1386,23
1,4,5,2,0,1,1,0,1237,25,65,14.7,0,133,510,1396,31
61,2,0,0,1,0,0,0,560,32,48,12.8,0,153,436,1371,7
102,2,5,1,0,1,0,0,817,26,54,11.9,0,136,540,1401,25
82,2,4,0,0,0,1,0,571,33,52,9.7,0,156,524,1394,14
133,2,2,1,1,0,1,1,859,30,60,8.9,0,125,492,1282,20
47,2,3,2,1,0,0,0,1230,26,60,14.6,0,115,391,1320,23
148,1,6,0,1,1,1,0,508,33,61,4.8,0,170,589,1308,9
130,2,6,2,1,1,1,0,1285,26,56,8.5,0,129,455,1337,30
70,3,3,0,1,0,0,0,522,33,56,4.7,0,161,435,1340,5
60,2,1,1,1,0,0,1,785,30,60,16.2,0,139,464,1353,18
46,2,4,0,0,0,0,0,564,30,45,14.9,0,157,370,1382,6
128,1,2,1,1,0,1,0,868,30,60,15.2,0,117,518,1370,20
96,2,0,0,1,0,0,0,596,33,63,11.4,0,156,459,1260,8
41,2,2,2,1,0,0,0,1282,25,60,4.2,0,140,452,1330,28
115,3,2,2,1,0,1,0,1281,27,58,6.0,0,132,493,1291,33
67,3,0,1,1,0,0,0,816,28,65,8.5,0,128,436,1346,23
29,1,0,0,1,0,0,0,596,32,64,13.3,0,149,487,1326,5
123,1,0,1,1,0,1,0,809,30,61,13.1,0,126,384,1310,21
103,2,5,2,0,1,0,0,1196,25,53,5.9,0,129,451,1351,29
25,3,2,0,0,0,0,0,485,33,61,14.2,0,171,388,1293,9
85,2,2,0,1,0,1,0,535,32,59,3.0,0,156,455,1332,12
5,2,4,2,0,0,0,0,1185,25,59,7.9,0,132,538,1359,25
33,3,5,2,1,1,0,0,1230,25,59,15.4,0,121,602,1369,29
28,2,5,0,1,1,0,0,568,29,57,6.7,0,162,535,1424,10
146,3,1,2,1,0,0,0,1249,25,60,14.5,0,132,400,1373,34
100,1,3,2,0,0,0,1,1182,26,57,4.9,0,119,395,1359,29
89,2,5,0,1,1,1,0,524,33,59,9.1,0,155,482,1320,11
36,2,3,2,0,0,0,0,1186,25,57,22.6,0,128,413,1296,31
27,2,5,1,0,1,1,0,818,26,53,15.0,0,132,548,1350,19
74,3,1,2,1,0,1,0,1271,25,62,9.4,0,129,503,1353,26
70,3,0,2,1,0,0,0,1277,25,64,8.3,0,145,420,1317,29
112,3,0,2,0,0,0,0,1201,26,49,11.0,0,131,390,1278,23
0,2,4,2,1,0,0,0,1243,25,56,5.0,0,133,368,1400,22
140,4,5,1,1,1,0,1,774,29,59,11.6,0,145,453,1347,25
85,2,2,1,1,0,1,0,750,31,65,10.8,0,140,501,1336,18
109,1,0,0,1,0,1,0,481,31,58,8.1,0,159,430,1356,21
84,2,5,0,0,1,1,0,487,33,59,5.4,0,164,630,1312,12
105,2,2,1,1,0,1,0,766,30,58,4.2,1,119,387,1300,27
114,3,6,0,0,1,1,0,457,32,51,13.2,0,171,559,1317,15
91,3,1,0,1,0,0,0,539,30,55,4.9,0,164,385,1319,7
47,2,4,0,1,0,0,1,496,32,48,4.2,0,167,404,1387,6
17,2,1,0,1,0,0,0,477,32,52,4.6,0,164,491,1357,10
108,2,1,1,1,0,0,0,862,25,62,12.6,0,124,399,1305,21
149,2,4,0,0,0,0,0,511,33,61,12.0,0,157,501,1389,8
78,2,2,2,0,0,1,0,1287,26,62,11.3,0,150,467,1309,32
76,3,2,1,1,0,1,0,759,30,56,13.1,0,141,323,1357,20
93,2,6,2,0,1,1,0,1289,26,62,12.5,0,139,570,1334,30
77,1,1,1,1,0,1,0,821,29,50,5.6,0,132,380,1302,22
52,3,2,1,1,0,1,0,797,30,61,12.3,0,133,499,1294,16
85,2,1,1,1,0,0,1,780,28,53,9.4,0,143,435,1260,20
25,3,2,2,0,0,1,0,1175,26,57,3.2,1,133,560,1291,32
110,2,3,2,1,0,0,0,1206,25,59,17.6,0,135,456,1327,24
45,3,4,0,1,0,1,0,512,33,54,8.1,0,172,459,1352,10
34,4,6,2,1,1,1,1,1260,25,63,10.1,0,125,472,1319,33
28,2,6,0,1,1,1,0,530,33,59,5.6,0,158,513,1316,14
122,2,2,1,1,0,1,0,765,28,57,9.3,0,146,405,1260,19
128,1,4,0,1,0,0,0,573,33,65,3.3,0,163,367,1345,9
66,1,2,0,0,0,1,0,527,32,57,8.6,0,161,489,1333,11
147,2,2,1,0,0,0,0,754,30,60,5.7,0,137,441,1342,18
58,1,5,1,1,1,1,0,758,30,60,6.9,0,135,570,1386,25
74,3,5,1,0,1,1,0,766,28,60,3.0,0,127,510,1343,29
52,3,6,1,1,1,1,0,797,30,61,5.8,0,124,607,1306,20
38,3,2,2,0,0,1,0,1225,25,55,10.7,0,122,422,1351,28
103,2,1,0,0,0,0,0,551,33,53,14.6,0,158,473,1347,5
82,2,6,2,1,1,1,0,1194,25,64,10.4,0,127,649,1281,28
6,1,0,1,1,0,0,0,844,28,56,12.2,0,119,421,1309,16
97,2,2,2,0,0,1,0,1184,25,61,10.6,0,135,505,1316,29
12,3,4,0,0,0,0,1,478,32,57,13.0,0,169,384,1397,5
132,1,0,1,0,0,0,0,817,29,65,11.6,0,128,398,1296,18
123,1,5,1,1,1,1,1,844,27,62,11.3,0,140,508,1348,21
5,2,4,2,1,0,0,1,1282,25,61,5.5,0,125,442,1401,26
119,2,4,1,0,0,0,0,854,27,52,6.0,0,123,445,1381,19
123,1,6,0,1,1,1,0,486,33,61,6.0,0,166,660,1347,12
66,1,1,2,1,0,0,1,1249,25,62,10.6,0,135,490,1356,29
6,1,4,0,1,0,1,1,587,29,61,8.6,0,162,421,1376,5
12,3,5,0,1,1,1,0,537,31,55,15.4,0,155,494,1429,13
67,3,2,2,1,0,0,0,1204,25,65,18.3,0,127,411,1281,22
118,3,4,0,1,0,0,0,471,33,59,11.1,0,145,509,1368,5
63,2,0,2,1,0,0,0,1241,25,59,15.7,0,121,506,1301,29
16,2,5,0,1,1,1,0,512,31,55,14.8,0,169,531,1372,12
63,2,1,0,1,0,0,0,482,33,61,9.6,0,159,393,1288,8
76,3,3,2,0,0,0,0,1283,25,62,11.1,0,132,533,1345,32
40,1,1,1,1,0,1,1,860,28,63,11.9,0,134,456,1363,16
44,2,2,1,0,0,0,1,868,26,56,9.0,0,134,411,1260,17
34,4,4,0,1,0,0,0,543,31,59,11.8,0,162,538,1366,10
104,3,3,1,1,0,0,0,785,32,49,9.2,0,134,417,1363,20
7,3,3,0,1,0,1,0,568,31,57,7.9,0,153,524,1362,10
144,2,2,2,0,0,1,0,1234,28,53,9.4,1,118,363,1316,32
93,2,0,1,1,0,0,0,813,29,54,3.5,0,133,486,1346,23
133,2,3,2,0,0,0,0,1206,26,59,7.4,1,127,490,1262,29
37,1,3,0,1,0,0,0,573,33,53,17.2,0,149,459,1373,7
113,3,1,1,0,0,0,1,821,27,61,11.3,0,130,407,1382,15
62,3,0,2,0,0,0,1,1200,25,58,3.0,0,123,482,1324,20
74,3,0,0,0,0,0,0,525,33,53,13.3,0,165,446,1385,5
10,1,2,2,1,0,0,0,1254,25,65,10.4,0,126,384,1277,32
14,2,2,2,1,0,1,0,1278,26,59,15.7,0,130,451,1352,23
18,2,1,1,1,0,0,0,778,31,62,12.9,0,123,382,1287,19
94,3,3,2,0,0,0,0,1211,27,57,9.2,0,134,460,1265,34
136,2,1,1,1,0,0,0,821,29,65,6.9,0,127,496,1340,21
68,1,6,1,1,1,1,1,771,30,60,9.9,0,124,594,1318,19
1,4,2,1,1,0,1,0,790,30,58,3.0,0,136,381,1312,17
12,3,0,0,1,0,0,0,457,32,60,12.7,0,155,493,1285,14
97,2,6,1,1,1,1,0,826,28,60,7.0,0,127,524,1272,23
29,1,4,2,1,0,0,0,1286,25,59,13.3,0,128,366,1351,29
54,2,5,2,1,1,1,0,1275,25,60,18.5,0,138,562,1431,30
13,2,0,0,0,0,0,0,469,32,60,11.0,0,153,396,1329,9
79,1,5,2,1,1,1,0,1182,25,61,11.6,1,125,503,1314,24
59,2,6,1,1,1,1,0,841,28,61,9.9,0,124,571,1299,18
148,1,0,0,1,0,0,0,546,31,61,9.9,0,147,478,1338,14
62,3,4,0,1,0,1,0,541,29,59,11.9,0,150,386,1373,13
57,2,6,2,1,1,1,0,1222,27,55,10.0,0,123,530,1309,31
33,3,3,2,1,0,0,0,1198,25,55,8.5,0,128,434,1268,25
33,3,2,2,1,0,1,0,1209,25,65,9.4,0,134,446,1338,23
138,2,3,0,0,0,0,0,454,32,65,10.3,0,166,485,1310,8
135,2,0,0,0,0,1,0,517,33,62,8.4,1,161,508,1372,14
123,1,1,2,0,0,0,0,1205,25,65,9.2,1,123,547,1316,24
38,3,0,1,0,0,0,0,757,31,60,15.1,0,132,405,1318,23
91,3,4,2,0,0,1,0,1212,26,61,18.3,0,114,520,1377,27
38,3,3,0,1,0,0,0,593,33,61,7.0,0,145,485,1284,8
65,2,0,1,1,0,0,0,807,32,55,5.9,0,138,523,1314,18
23,2,5,1,1,1,1,0,770,28,54,14.9,0,134,537,1356,29
119,2,5,1,0,1,1,0,768,30,56,9.4,0,140,601,1388,28
18,2,4,1,0,0,0,0,865,28,63,7.5,0,118,425,1347,23
89,2,4,1,0,0,0,0,862,30,64,16.3,0,123,381,1338,11
148,1,1,1,0,0,1,0,803,29,56,10.4,0,123,466,1295,20
107,3,1,0,1,0,0,0,569,31,56,13.6,0,156,434,1326,7
106,2,0,2,0,0,0,0,1184,26,59,12.7,1,127,491,1289,28
57,2,4,0,1,0,0,0,596,33,55,5.8,0,146,443,1409,5
42,1,0,1,0,0,0,0,833,30,61,4.6,0,129,468,1302,21
137,3,2,0,0,0,0,0,469,31,64,12.3,0,152,510,1332,9
112,3,6,1,0,1,1,0,796,29,56,15.9,0,124,532,1336,27
84,2,6,2,1,1,1,0,1229,25,64,13.4,1,130,508,1302,32
3,2,5,2,1,1,1,0,1215,25,53,10.1,0,125,521,1344,32
132,1,2,2,1,0,0,1,1252,26,63,4.4,0,128,495,1321,23
33,3,0,1,1,0,0,0,771,28,61,13.5,0,124,416,1329,22
147,2,3,0,0,0,1,0,496,31,54,12.5,0,151,485,1346,9
133,2,2,1,1,0,0,0,763,31,58,15.0,0,127,458,1302,21
149,2,0,2,1,0,0,1,1253,25,58,19.9,0,135,539,1291,25
29,1,0,0,1,0,0,0,527,31,60,13.0,0,161,449,1283,8
68,1,3,2,1,0,0,0,1178,25,63,10.7,0,131,438,1260,33
104,3,2,1,1,0,1,0,769,26,61,15.1,0,132,416,1311,20
90,1,6,1,1,1,1,0,836,27,59,6.3,1,123,579,1270,21
83,1,0,0,0,0,0,0,492,31,60,3.0,0,153,452,1293,10
48,2,0,2,1,0,0,0,1208,26,65,10.3,1,122,387,1297,23
75,3,4,0,1,0,1,0,552,32,59,13.0,0,145,452,1359,16
112,3,0,2,1,0,0,0,1198,25,57,16.9,0,126,469,1353,26
116,3,1,2,1,0,0,0,1198,27,55,8.9,0,117,487,1356,28
27,2,4,2,0,0,0,0,1222,26,62,8.9,0,120,469,1426,27
33,3,3,2,0,0,0,0,1189,26,64,3.7,0,128,502,1356,26
64,2,6,1,0,1,1,0,808,28,54,8.9,1,132,453,1260,24
29,1,1,2,0,0,1,0,1256,26,61,9.0,0,131,462,1297,31
140,4,1,2,1,0,0,0,1267,25,60,7.2,0,126,471,1342,30
23,2,4,1,1,0,0,0,766,28,55,13.4,0,135,404,1436,22
4,2,0,0,1,0,0,1,547,33,63,9.6,0,159,438,1340,6
51,3,5,0,0,1,1,0,600,31,58,3.0,0,158,528,1389,17
3,2,6,0,1,1,1,0,530,32,53,6.8,0,157,581,1339,10
63,2,5,1,1,1,1,0,779,31,55,12.8,0,138,520,1391,27
135,2,4,2,1,0,1,0,1232,26,55,10.0,0,126,435,1375,28
33,3,4,0,0,0,1,0,568,33,57,11.8,0,167,398,1359,14
33,3,6,0,0,1,1,0,567,33,52,11.5,1,144,590,1280,12
80,3,6,1,1,1,1,0,801,29,48,17.1,0,123,488,1299,24
58,1,6,0,1,1,1,0,547,32,58,5.8,0,160,574,1346,15
87,3,1,2,0,0,0,0,1202,26,56,6.6,0,133,492,1305,25
144,2,1,2,1,0,0,0,1224,26,64,14.7,1,127,457,1341,28
139,4,4,2,1,0,0,0,1202,25,60,11.4,0,137,484,1352,23
53,3,5,1,0,1,1,0,837,28,54,9.9,0,142,552,1412,23
46,2,4,2,1,0,0,0,1250,26,57,6.9,0,131,445,1287,30
121,3,3,1,0,0,0,0,830,28,59,13.9,0,136,412,1349,11
125,2,3,1,1,0,0,0,860,28,63,18.5,0,123,417,1357,18
103,2,2,1,1,0,1,1,836,31,58,11.1,0,115,547,1352,14
89,2,3,2,0,0,0,1,1252,25,58,7.3,0,143,431,1285,23
51,3,5,2,1,1,1,0,1283,25,65,3.8,0,135,517,1322,29
121,3,4,2,1,0,1,0,1247,25,53,16.7,0,128,463,1351,29
69,4,0,2,1,0,0,1,1259,25,59,14.8,0,124,508,1298,24
79,1,1,2,1,0,1,0,1269,25,65,5.5,0,131,464,1281,34
136,2,4,2,0,0,0,0,1195,25,65,11.5,0,127,588,1330,19
70,3,0,0,0,0,0,0,552,31,64,6.3,0,163,401,1362,5
108,2,3,0,0,0,0,0,571,33,53,12.5,0,156,353,1368,5
114,3,2,2,1,0,0,0,1174,26,58,9.0,0,113,483,1290,32
67,3,1,1,1,0,1,0,792,29,61,15.4,0,133,443,1313,20
94,3,5,1,0,1,1,0,819,30,52,5.8,0,133,591,1331,27
86,3,1,2,1,0,0,0,1247,25,61,12.7,0,125,420,1297,34
31,2,2,0,1,0,0,0,466,31,49,13.9,0,164,538,1340,18
35,3,0,2,1,0,1,0,1239,25,59,11.6,0,135,467,1305,26
51,3,4,2,1,0,1,0,1224,26,52,13.6,0,120,434,1373,29
77,1,1,0,1,0,0,0,532,33,63,3.0,0,158,434,1342,6
1,4,5,0,1,1,1,0,563,33,57,5.5,0,145,467,1342,20
56,1,3,2,0,0,0,0,1281,27,56,10.7,0,132,448,1325,32
147,2,4,2,0,0,0,1,1231,25,57,12.0,1,121,485,1350,30
70,3,2,2,1,0,1,0,1200,25,62,11.3,0,139,380,1371,26
33,3,5,2,1,1,1,0,1217,25,64,19.4,0,123,604,1383,29
112,3,4,1,1,0,0,0,785,30,61,15.8,0,137,536,1360,18
84,2,6,2,1,1,1,1,1217,25,56,12.6,0,124,515,1346,25
33,3,2,1,1,0,1,0,843,30,54,3.0,0,131,377,1375,19
90,1,5,1,0,1,1,0,856,26,62,10.9,0,120,596,1384,21
113,3,3,1,1,0,0,0,760,31,49,11.9,0,133,496,1260,18
120,3,0,1,1,0,1,0,841,29,63,8.5,0,129,420,1275,27
20,3,4,2,0,0,0,0,1201,25,61,15.2,0,122,472,1350,23
5,2,2,1,1,0,1,0,836,27,61,18.8,0,121,475,1272,15
44,2,0,1,1,0,0,1,843,31,52,10.7,0,123,475,1268,13
146,3,5,1,1,1,1,1,796,30,59,13.5,0,132,580,1403,13
128,1,1,2,1,0,0,1,1230,25,63,5.9,0,133,466,1316,19
61,2,0,1,1,0,0,0,856,29,56,12.6,0,123,472,1370,20
79,1,0,2,1,0,0,0,1252,26,62,10.7,0,130,402,1285,29
103,2,3,2,1,0,0,0,1246,25,62,15.9,1,123,423,1320,26
63,2,2,1,0,0,1,0,844,27,65,10.2,0,139,513,1335,20
38,3,1,0,1,0,0,0,508,33,54,6.9,0,160,472,1330,12
63,2,1,1,0,0,1,0,790,31,54,12.7,0,134,527,1335,24
139,4,2,2,0,0,1,0,1213,25,61,3.0,0,120,485,1306,29
73,3,6,1,1,1,1,0,835,31,60,11.6,0,132,543,1288,22
133,2,0,0,1,0,0,1,553,32,56,10.2,0,154,507,1350,5
94,3,6,2,1,1,1,0,1190,26,53,14.0,0,132,551,1344,33
98,1,2,1,1,0,1,1,810,31,60,7.1,0,130,454,1350,14
27,2,4,1,1,0,0,0,867,26,59,13.6,0,124,521,1375,23
119,2,6,0,1,1,1,0,538,31,65,11.4,0,161,497,1334,21
92,3,5,2,1,1,0,0,1212,26,50,4.9,0,128,592,1398,31
65,2,3,0,1,0,0,0,597,31,55,11.5,0,151,484,1340,7
87,3,6,0,1,1,1,0,568,32,57,9.7,0,156,436,1304,12
16,2,1,1,0,0,1,0,857,28,53,7.9,0,117,434,1316,18
55,3,3,1,0,0,0,0,785,29,61,8.0,0,129,356,1305,18
45,3,5,1,0,1,0,0,840,30,58,9.8,0,125,488,1416,19
88,3,1,2,0,0,0,0,1232,25,57,8.6,0,124,542,1357,31
47,2,1,1,1,0,0,0,853,28,58,4.9,0,130,482,1315,14
24,2,4,1,0,0,0,0,843,27,61,10.3,0,135,478,1314,14
137,3,2,2,1,0,1,0,1238,26,65,6.1,0,129,421,1322,27
12,3,4,1,1,0,1,0,788,29,53,7.6,1,129,492,1417,25
118,3,1,2,1,0,0,0,1283,26,59,9.1,0,137,453,1364,29
127,3,3,2,1,0,0,1,1213,27,59,9.2,0,123,419,1289,23
64,2,2,2,0,0,1,0,1211,25,55,5.1,0,119,438,1312,23
87,3,0,0,1,0,0,0,466,33,60,13.9,0,154,446,1260,7
12,3,3,1,1,0,0,0,843,26,58,3.5,0,124,400,1306,13
141,2,4,0,1,0,0,0,522,33,59,14.8,1,158,482,1389,5
25,3,6,2,1,1,1,1,1256,26,59,17.1,1,125,558,1345,29
115,3,5,0,1,1,1,1,474,33,63,12.3,0,173,633,1424,13
39,2,1,0,0,0,0,1,454,31,58,4.3,0,168,496,1344,8
107,3,3,2,1,0,1,0,1223,25,65,7.0,0,128,456,1324,26
21,1,4,1,1,0,0,0,770,30,60,10.6,0,133,412,1398,21
77,1,4,1,1,0,1,0,803,30,56,12.4,0,131,480,1346,20
19,2,5,2,1,1,0,0,1183,26,63,11.2,0,122,526,1372,27
121,3,3,1,0,0,0,0,814,31,62,9.1,0,117,406,1316,17
39,2,2,0,0,0,0,1,545,32,64,9.9,0,150,476,1319,5
145,1,1,2,1,0,0,0,1217,25,53,9.7,0,140,380,1320,28
5,2,2,2,1,0,1,0,1232,25,65,7.0,0,141,448,1328,29
111,2,6,0,1,1,1,1,536,30,55,6.1,0,163,569,1289,10
24,2,3,1,1,0,0,0,855,29,55,6.2,0,121,424,1331,17
63,2,1,0,0,0,1,0,467,33,60,4.2,0,165,368,1350,20
71,2,6,0,0,1,1,0,590,33,53,13.7,0,141,582,1315,9
143,2,5,1,1,1,1,0,816,31,56,3.8,0,137,537,1400,31
62,3,3,0,1,0,0,0,479,33,65,6.8,0,153,418,1338,6
146,3,5,2,1,1,1,0,1173,25,65,11.3,0,110,498,1354,31
82,2,6,1,1,1,1,0,809,30,54,18.7,0,132,506,1307,24
84,2,3,0,1,0,0,0,541,33,50,11.4,0,160,451,1302,6
74,3,4,2,1,0,0,0,1197,26,65,12.0,0,124,501,1343,28
41,2,6,1,1,1,1,0,856,29,61,4.5,0,138,565,1335,29
65,2,0,1,1,0,0,0,806,28,65,10.4,0,142,419,1344,20
75,3,5,0,1,1,0,0,529,31,54,12.8,0,161,582,1431,5
143,2,2,0,1,0,1,0,588,33,52,8.1,0,156,526,1309,8
122,2,5,2,1,1,0,0,1252,25,65,18.3,1,128,479,1372,30
95,2,2,1,0,0,1,1,765,31,56,12.3,0,150,410,1294,23
130,2,3,2,1,0,0,0,1242,25,63,11.9,0,139,372,1300,27
41,2,1,1,1,0,0,0,769,31,61,13.8,1,125,450,1322,22
10,1,5,1,1,1,1,0,862,29,54,11.4,0,135,476,1411,22
101,3,5,1,1,1,1,1,829,27,57,14.2,0,131,423,1366,18
22,2,1,1,0,0,0,1,835,28,61,15.4,1,124,413,1399,9
6,1,5,0,0,1,0,0,574,31,53,9.3,0,155,573,1348,6
34,4,4,1,1,0,0,0,781,28,58,12.9,0,126,531,1388,15
16,2,6,1,1,1,1,0,779,31,55,9.3,0,133,483,1325,23
43,3,5,2,0,1,1,0,1211,25,63,9.0,1,134,636,1352,29
116,3,3,2,1,0,0,0,1206,25,51,6.4,0,125,467,1338,25
143,2,6,0,1,1,1,0,458,32,59,12.2,0,164,607,1359,9
122,2,6,0,1,1,1,0,570,33,60,7.5,0,158,553,1326,10
76,3,2,2,0,0,1,0,1184,27,64,13.6,0,115,451,1353,28
120,3,6,2,0,1,1,0,1211,25,55,15.0,0,125,618,1343,31
93,2,4,0,1,0,0,0,515,33,56,11.7,0,162,503,1431,10
146,3,2,2,1,0,1,0,1257,25,52,8.7,0,136,377,1378,29
125,2,0,1,1,0,1,1,797,30,58,11.2,0,124,409,1289,15
95,2,5,0,1,1,1,0,552,33,65,16.9,0,153,461,1376,18
136,2,4,2,1,0,0,0,1246,25,59,6.8,0,130,447,1418,27
74,3,5,1,0,1,0,0,768,30,60,18.8,0,134,566,1368,28
88,3,1,1,0,0,0,0,822,27,60,6.2,0,127,370,1337,15
95,2,0,0,1,0,0,0,467,32,55,3.0,0,167,549,1336,5
145,1,6,2,1,1,1,1,1264,25,54,8.9,0,141,502,1279,37
59,2,6,0,1,1,1,0,538,33,58,4.7,0,163,496,1274,20
98,1,1,1,1,0,0,0,809,29,59,10.1,0,136,449,1368,18
101,3,3,0,1,0,0,0,526,33,64,10.5,0,160,497,1296,5
80,3,5,0,0,1,1,0,589,32,57,9.7,0,153,504,1415,11
34,4,2,2,1,0,1,0,1249,25,60,13.3,0,135,474,1370,25
126,3,0,2,1,0,0,0,1231,26,49,12.9,0,122,424,1294,25
78,2,6,1,0,1,1,0,752,32,62,12.1,0,136,543,1329,22
92,3,1,0,0,0,0,0,487,32,55,3.0,0,154,560,1260,8
15,2,1,1,0,0,0,0,751,30,56,12.9,0,135,517,1296,15
65,2,0,0,1,0,0,0,559,33,60,13.9,0,153,465,1320,11
105,2,0,0,0,0,0,1,563,32,60,8.0,0,172,512,1300,5
29,1,1,2,0,0,0,0,1176,25,65,9.5,0,115,429,1323,23
127,3,3,0,0,0,0,0,473,33,51,10.4,0,157,447,1260,13
30,3,5,0,0,1,0,0,559,33,59,6.1,0,145,479,1383,10
122,2,4,0,1,0,0,0,466,33,57,5.2,0,157,417,1323,9
146,3,1,1,1,0,0,0,781,31,55,9.4,0,127,421,1299,22
54,2,2,2,0,0,1,0,1256,25,56,19.6,0,133,429,1368,34
70,3,2,2,1,0,1,0,1230,26,52,6.5,0,131,504,1308,29
50,4,3,1,1,0,0,0,830,28,57,4.8,0,137,363,1260,17
21,1,6,2,1,1,1,1,1286,25,60,8.9,0,142,543,1288,32
116,3,1,2,1,0,1,0,1224,25,59,8.9,0,122,404,1356,29
13,2,0,1,1,0,0,0,796,28,56,11.4,0,125,445,1338,14
41,2,2,2,0,0,1,0,1276,25,60,11.4,1,138,487,1351,23
53,3,5,0,1,1,1,0,541,33,65,4.8,0,167,636,1361,11
67,3,4,2,0,0,0,0,1259,25,65,12.2,0,130,469,1368,24
47,2,3,2,1,0,0,1,1209,27,65,5.7,0,135,417,1303,25
50,4,6,0,1,1,1,0,550,33,59,12.6,0,150,559,1316,18
14,2,2,0,0,0,0,0,460,32,62,5.9,0,168,491,1297,8
9,3,1,2,1,0,0,0,1272,25,53,10.6,0,135,472,1333,28
80,3,1,2,1,0,0,0,1179,25,51,10.7,0,134,361,1295,28
148,1,3,2,1,0,0,1,1170,25,60,6.9,0,132,459,1288,30
148,1,5,1,1,1,1,0,805,30,60,15.7,0,133,527,1371,27
25,3,0,0,1,0,0,0,480,32,59,7.3,0,170,406,1320,13
109,1,5,1,0,1,1,0,801,31,56,14.0,0,133,560,1326,26
93,2,2,0,0,0,0,0,483,33,53,10.0,0,167,391,1283,9
75,3,1,1,1,0,0,1,751,30,54,15.4,0,142,449,1336,14
73,3,3,0,0,0,0,0,576,30,50,7.6,0,148,410,1327,5
122,2,5,1,0,1,1,0,774,29,49,8.6,0,130,500,1393,18
57,2,5,1,0,1,0,0,854,28,56,10.0,0,127,494,1346,27
8,3,4,1,1,0,1,0,847,25,65,4.8,0,124,449,1397,18
0,2,6,2,1,1,1,0,1215,26,53,7.0,0,138,433,1309,30
110,2,2,1,1,0,1,1,806,31,63,10.5,0,120,404,1314,17
54,2,4,0,1,0,0,1,525,33,55,3.0,0,152,417,1358,5
51,3,2,0,0,0,1,0,483,29,57,9.0,0,164,409,1361,10
112,3,6,0,0,1,1,0,507,32,53,5.2,0,160,554,1311,13
42,1,0,1,1,0,1,0,820,30,52,3.0,0,133,506,1260,20
130,2,1,0,1,0,0,0,504,30,58,14.3,0,150,506,1295,6
65,2,2,0,1,0,1,0,469,33,59,5.3,0,170,444,1313,12
56,1,2,2,0,0,1,0,1250,26,61,3.0,0,139,474,1293,27
9,3,6,0,1,1,1,0,561,32,60,13.0,0,153,592,1290,13
136,2,2,1,1,0,1,0,763,30,59,9.0,1,125,543,1295,25
22,2,3,2,0,0,0,0,1176,27,52,5.3,0,126,465,1302,36
121,3,0,2,1,0,0,0,1288,27,59,10.3,0,145,434,1293,33
2,3,5,0,1,1,1,0,594,33,58,7.2,0,150,508,1421,12
